#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-03-19T13:12:33 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ6054a3083b2e	
#INFO	-out.max=unlimited	
#INFO	queryParameters=25	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/A+A/640/A1&tab:{J/A+A/640/A1/nodup}&key:source=J/A+A/640/A1/nodup&HTTPPRM:&
#-c=IC2391
#-c.eq=J2000
#-c.r=  10
#-c.u=deg
#-c.geom=r
#-source=J/A+A/640/A1/nodup
#-order=I
#-out=RA_ICRS
#-out=DE_ICRS
#-out=GaiaDR2
#-out=Plx
#-out=pmRA*
#-out=pmDE
#-out=RV
#-out=o_Gmag
#-out=Gmag
#-out=BP-RP
#-out=proba
#-out=Cluster
#-out=Teff50
#-out=_RA.icrs
#-out=_DE.icrs
#
#INFO	-c=130.133333-53.033333,rd=10.	
#Constraint -bmark=POST

#RESOURCE=yCat_36400001
#Name: J/A+A/640/A1
#Title: Portrait Galactic disc (Cantat-Gaudin+, 2020)
#Coosys	H_2015.500:	ICRS
#Table	J_A_A_640_A1_nodup:
#Name: J/A+A/640/A1/nodup
#Title: Members
#Column	RA_ICRS	(F15.11)	Right ascension (ICRS) at Ep=2015.5	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F15.11)	Declination (ICRS) at Ep=2015.5	[ucd=pos.eq.dec;meta.main]
#Column	GaiaDR2	(I19)	Gaia DR2 source ID	[ucd=meta.id;meta.main]
#Column	Plx	(D24.17)	Absolute stellar parallax	[ucd=pos.parallax]
#Column	pmRA*	(D25.18)	Proper motion in right ascension direction (pmRA*cosDE)	[ucd=pos.pm;pos.eq.ra]
#Column	pmDE	(D25.18)	Proper motion in declination direction	[ucd=pos.pm;pos.eq.dec]
#Column	RV	(F24.19)	? Spectroscopic radial velocity in the solar barycentric reference frame	[ucd=phys.veloc;pos.heliocentric]
#Column	o_Gmag	(I4)	Number of observations contributing to G photometry	[ucd=meta.number]
#Column	Gmag	(F10.7)	G-band mean magnitude	[ucd=phot.mag;em.opt]
#Column	BP-RP	(D16.9)	? BP-RP colour	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	proba	(F8.5)	Membership probability	[ucd=stat.probability]
#Column	Cluster	(a17)	Cluster name	[ucd=meta.id.parent]
#Column	Teff50	(F14.8)	? Effective temperature (Anders et al., 2019A&A...628A..94A, Cat. I/349)	[ucd=phys.temperature.effective]
#Column	_RA.icrs	(F15.11)	Right ascension (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F15.11)	Declination (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.dec]
RA_ICRS|DE_ICRS|GaiaDR2|Plx|pmRA*|pmDE|RV|o_Gmag|Gmag|BP-RP|proba|Cluster|Teff50|_RA.icrs|_DE.icrs
126.73725817141|-50.66027251177|5322592170662524672| 8.34955387558064976e-01|-5.109886564326740377e+00| 6.092430185954159860e+00|                        | 244|14.9058470| 1.072968500e+00| 1.00000|UBC_247          | 6158.22070312|126.73729287769|-50.66029874307
139.77443665142|-50.65678098075|5313617784965707136| 6.78170191849829962e-01|-8.180459624898780646e+00| 6.959972139493859622e+00|                        | 349|15.0465680| 9.686060000e-01| 1.00000|UBC_486          | 6009.63916016|139.77449220887|-50.65681094728
126.76103537305|-50.65648748064|5322591998863826432| 8.81701530373691034e-01|-5.028953128736340261e+00| 6.247405165865470344e+00|                        | 264|13.7857380| 1.073101000e+00| 1.00000|UBC_247          | 6344.29785156|126.76106952688|-50.65651437918
142.35970072479|-50.65088693332|5313723681675034624| 4.13761015572305990e-01|-5.179337529144699914e+00| 3.681607070237070012e+00|                        | 308|15.6372940| 1.270378100e+00| 1.00000|FSR_1484         | 8083.72660000|142.35973589575|-50.65090278468
126.65130279978|-50.64517862371|5322580660149483648| 8.04728980733823041e-01|-5.029314131213640238e+00| 6.044045549504800441e+00|                        | 255|15.8800780| 1.253260600e+00| 1.00000|UBC_247          | 5516.13623047|126.65133694784|-50.64520464668
126.64320335234|-50.64051794794|5322580728868960768| 9.06818876098552051e-01|-5.200081572375180095e+00| 6.032795564408170108e+00|                        | 230|16.6312350| 1.397730800e+00| 1.00000|UBC_247          | 5066.93212891|126.64323865638|-50.64054392247
126.58957724335|-50.63864479374|5322581416063735040| 8.32957755811674971e-01|-5.030567869971149797e+00| 6.030245687054970105e+00|                        | 239|14.4376920| 9.982672000e-01| 1.00000|UBC_247          | 6866.05419922|126.58961139518|-50.63867075730
139.77113430415|-50.63827528310|5313618369081264384| 6.48249265071239034e-01|-8.149018174155990835e+00| 6.960228937809810112e+00|                        | 356|15.9797200| 1.140229200e+00| 1.00000|UBC_486          |              |139.77118962627|-50.63830525074
142.47927292144|-50.63800894572|5313728732556611328| 3.97645297766969996e-01|-5.233352060911429682e+00| 3.544956710719989967e+00|                        | 379|14.5274090| 1.183648100e+00| 0.90000|FSR_1484         | 6594.44200000|142.47930844945|-50.63802420872
139.69234934147|-50.63703727608|5313620946061631872| 6.65241615914135997e-01|-7.886246413387089760e+00| 6.955865350458090290e+00|                        | 340|16.9032400| 1.322065400e+00| 1.00000|UBC_486          | 5448.84765625|139.69240287828|-50.63706722494
120.09765981306|-50.63575939510|5513996048175156864| 2.11557984828370982e+00|-5.435800218169320353e+00| 5.657181896290549794e+00|                        | 243|13.1802460| 9.771175400e-01| 1.00000|UBC_480          | 6164.64453125|120.09769671369|-50.63578375240
142.54217763410|-50.63274818371|5312978453311898368| 4.10176563903222990e-01|-5.166150659961970426e+00| 3.582008811165569906e+00|                        | 362|14.8250070| 1.203278500e+00| 1.00000|FSR_1484         | 6761.59030000|142.54221270197|-50.63276360624
126.66927049498|-50.63197925326|5322604127851484672| 8.73771988607037975e-01|-5.100136593698479714e+00| 6.027087014397159770e+00|                        | 258|15.2602460| 1.126685100e+00| 1.00000|UBC_247          | 6050.51220703|126.66930511419|-50.63200520322
120.07568462799|-50.62890849004|5513996151254365824| 2.02939909032600996e+00|-5.589479019556249817e+00| 5.740408441528209949e+00|                        | 239| 9.2258250| 1.139774300e-01| 1.00000|UBC_480          | 9136.17578125|120.07572256632|-50.62893320568
139.81704763765|-50.62782712481|5313618296052624512| 6.56489600572089049e-01|-8.221948272591690809e+00| 6.928627879207899909e+00|                        | 323|12.4829560| 4.466247600e-01| 1.00000|UBC_486          |11309.49609375|139.81710344248|-50.62785695639
119.81145426689|-50.62574956151|5513984468943645440| 2.09322910187073008e+00|-5.366240870963379983e+00| 5.820868961248679696e+00|                        | 197|10.9972650| 3.970270200e-01| 1.00000|UBC_480          | 7440.16845703|119.81149068756|-50.62577462358
119.80763626708|-50.62464526363|5513984468943645952| 2.06346143044624997e+00|-5.357364713825080393e+00| 5.751339792141809681e+00|                        | 198|11.1341780| 4.154243500e-01| 1.00000|UBC_480          | 7561.46142578|119.80767262666|-50.62467002634
126.72590632373|-50.62105929308|5322604020467698432| 8.46242821960146996e-01|-5.232514303427019620e+00| 6.043159728734970315e+00|                        | 268|16.0188160| 1.374594700e+00| 1.00000|UBC_247          | 5427.01855469|126.72594183326|-50.62108531223
139.69741306801|-50.61538870631|5313621049140684288| 6.35606267784001977e-01|-8.435838941003709124e+00| 6.966557328811440186e+00|                        | 344|16.9866660| 1.452308700e+00| 1.00000|UBC_486          | 5760.66015625|139.69747030944|-50.61541870119
142.43722862773|-50.60907430691|5313729076153998976| 4.70930354240601978e-01|-5.239448173863760161e+00| 3.410816966762599822e+00|                        | 404|16.2588920| 1.479909900e+00| 0.80000|FSR_1484         | 9017.32100000|142.43726417525|-50.60908899237
125.75852547381|-50.60821391779|5322546369130954240| 1.60007481485619008e+00|-6.534815496017260195e+00| 7.627336568041640064e+00|                        | 226|15.0275545| 1.263082500e+00| 0.90000|UPK_537          | 5253.45560000|125.75856980907|-50.60824675770
126.69556257592|-50.60322759159|5322604265290296960| 8.53116285224464033e-01|-5.123828066700649941e+00| 5.869104135565279989e+00|                        | 287|11.1319250| 3.531246200e-01| 1.00000|UBC_247          | 8454.37402344|126.69559733469|-50.60325286134
126.69052513887|-50.59639313078|5322604334009771520| 8.48739612590781012e-01|-5.062121757450549708e+00| 6.166968673914199783e+00|                        | 254|13.4409240| 7.207279000e-01| 1.00000|UBC_247          | 6926.84765625|126.69055947405|-50.59641968300
127.72734605974|-50.59371203424|5322769913589393280| 6.50748916958855972e+00|-2.304853217126110110e+01| 2.270272900788510029e+01|                        | 204|16.7139660| 3.138802500e+00| 1.00000|IC_2391          | 2976.42580000|127.72750238385|-50.59380978200
119.64861050953|-50.59005977172|5513988282874618240| 2.08764381360033990e+00|-5.491665568918239870e+00| 5.829165798581329661e+00|                        | 201|14.0134140| 1.262731600e+00| 1.00000|UBC_480          | 5650.41601562|119.64864775319|-50.59008486951
139.61908785079|-50.58265030989|5313622251731524992| 6.64165147671233025e-01|-8.091387902854139114e+00| 6.983248591841859643e+00|                        | 347|14.3346820| 9.025326000e-01| 1.00000|UBC_486          | 6038.95507812|139.61914271676|-50.58268037664
139.41430122040|-50.58165184459|5313633040689155712| 6.84608933824443988e-01|-8.346785747179550796e+00| 6.970146463901990330e+00|                        | 356|15.4857280| 1.113020900e+00| 1.00000|UBC_486          | 5659.25781250|139.41435781697|-50.58168185493
139.74501685617|-50.56666124348|5313621598896522624| 6.57151675366382970e-01|-8.297779823798009602e+00| 7.015139305244470158e+00|                        | 314|15.2009690| 1.236033400e+00| 1.00000|UBC_486          | 6763.04882812|139.74507310255|-50.56669144753
139.73803846674|-50.56644342699|5313621805054952576| 6.67876807130149963e-01|-8.297400469192330874e+00| 6.943267039030869725e+00|                        | 301|12.5845420| 5.346508000e-01| 1.00000|UBC_486          | 7827.99511719|139.73809471028|-50.56647332160
139.66425511012|-50.56597136108|5313622183012062464| 6.69569815620618014e-01|-8.364250039827020089e+00| 6.886407820726169859e+00|                        | 359|15.7676340| 1.148037900e+00| 1.00000|UBC_486          | 6055.84326172|139.66431180623|-50.56600101088
120.28782064563|-50.56165643286|5513999582929392384| 2.06817221573879007e+00|-5.322744815639000038e+00| 5.648361824845079759e+00|  19.0254912763560994904| 256|12.2040730| 7.759304000e-01| 1.00000|UBC_480          | 6361.99316406|120.28785672194|-50.56168075219
139.76690941644|-50.55481072901|5313627508771528448| 6.73703562471030026e-01|-8.315969776996020357e+00| 6.932537418614219682e+00|                        | 339|13.9142730| 7.071113600e-01| 1.00000|UBC_486          | 7999.94921875|139.76696577194|-50.55484057743
126.76658670682|-50.54969755687|5322604849405857792| 8.65331485056230032e-01|-5.192874415064360427e+00| 6.185564772775009601e+00|                        | 274|14.3299000| 9.732656500e-01| 1.00000|UBC_247          | 7186.28173828|126.76662189397|-50.54972418916
126.65825984005|-50.54740735286|5322605467881122304| 8.50574549764942955e-01|-5.223472609095109576e+00| 6.093478917540860351e+00|                        | 258|14.4581480| 1.122034100e+00| 1.00000|UBC_247          | 6037.94775391|126.65829523282|-50.54743358867
139.82021170441|-50.54607030276|5313624622553758976| 6.64696569330272991e-01|-8.189838060714269119e+00| 6.903842394649450043e+00|                        | 367|14.2014020| 7.631378000e-01| 1.00000|UBC_486          | 7689.36767578|139.82026719486|-50.54610002763
139.68309831334|-50.54445741801|5313622591019903872| 6.47468321215382003e-01|-7.976086802222710048e+00| 7.043775266929870327e+00|                        | 359|13.3575200| 5.910597000e-01| 1.00000|UBC_486          | 7633.74511719|139.68315235367|-50.54448774536
119.92229361106|-50.54344371637|5514008623839354880| 2.10728894029917990e+00|-5.271558784425139699e+00| 5.694674676095499599e+00|                        | 223|13.5774550| 1.222770700e+00| 1.00000|UBC_480          | 5855.03759766|119.92232932665|-50.54346823511
139.67573160309|-50.54243746654|5313622595328932736| 6.88703417752616009e-01|-8.108445520011420271e+00| 6.776243677844149715e+00|                        | 324|15.0961690| 1.026507400e+00| 1.00000|UBC_486          | 6674.02734375|139.67578653783|-50.54246664202
139.76838747641|-50.54143465541|5313627714929965696| 6.67377121786765004e-01|-8.112172064521059767e+00| 6.855399716275379696e+00|                        | 366|16.3730600| 1.228218100e+00| 1.00000|UBC_486          | 5924.00537109|139.76844243523|-50.54146417170
126.60329563797|-50.53562914312|5322608354099130368| 7.65862844892803984e-01|-5.110196622463850424e+00| 6.008809143713579992e+00|                        | 255|15.8502790| 1.423667900e+00| 1.00000|UBC_247          | 5672.02539062|126.60333025456|-50.53565501438
139.76851332917|-50.53538013527|5313627749289705856| 6.58972893228957024e-01|-8.195182840419580117e+00| 6.983498312037050404e+00|                        | 357|15.7127170| 1.099966000e+00| 1.00000|UBC_486          |              |139.76856884325|-50.53541020310
139.84205805165|-50.53391748359|5313625034870551552| 6.28123246051564998e-01|-8.253426455674659934e+00| 6.903752989187839972e+00|                        | 376|14.2351240| 7.957401000e-01| 1.00000|UBC_486          | 6728.89404297|139.84211395854|-50.53394720807
139.70440129445|-50.53313191984|5313622629688677504| 6.47633940729414048e-01|-8.226890481164609525e+00| 6.979258432798600253e+00|                        | 320|14.3434480| 8.984661000e-01| 1.00000|UBC_486          | 6251.95849609|139.70445702066|-50.53316196942
139.70713536992|-50.52582957009|5313622664048418432| 6.53748564977121971e-01|-8.162923552494209645e+00| 6.860902068766630002e+00|                        | 368|13.9679350| 7.183304000e-01| 1.00000|UBC_486          | 6841.48486328|139.70719065428|-50.52585911008
139.60003302322|-50.52277947018|5313634277639972352| 6.56286393747002039e-01|-7.948924793973080050e+00| 7.057085238889370338e+00|                        | 361|13.9869000| 8.418207000e-01| 1.00000|UBC_486          | 6764.22460938|139.60008685477|-50.52280985484
139.64006803355|-50.50610958035|5313634621237455360| 6.73973094635759051e-01|-8.161752794201330374e+00| 6.865998692675780113e+00|                        | 340|11.9824400| 4.915924000e-01| 1.00000|UBC_486          |10650.17089844|139.64012328690|-50.50613914228
125.67220878324|-50.49594640552|5322550969035584896| 3.24056083829449992e+00|-1.235410875610060089e+01| 3.333733770569910160e+00|                        | 218|17.7558600| 2.912260000e+00| 0.90000|UPK_535          | 3228.08940000|125.67229239993|-50.49596075907
126.33393129726|-50.48286481987|5322633849025506048| 8.35365951595755996e-01|-5.003209653266620371e+00| 6.241540303787630251e+00|                        | 199|13.0375540| 6.282491700e-01| 1.00000|UBC_247          | 7422.79736328|126.33396515127|-50.48289169316
126.55187423874|-50.48107184240|5322609659769175552| 8.03299956847691954e-01|-4.849500880257440194e+00| 5.965356338547660009e+00|                        | 244|15.9262690| 1.246994000e+00| 1.00000|UBC_247          | 5617.04003906|126.55190705144|-50.48109752657
139.73023135275|-50.47705069918|5313628745722131328| 6.70942015430646022e-01|-8.306238278546750564e+00| 6.975808393700130061e+00|                        | 358|14.8312960| 1.007762000e+00| 1.00000|UBC_486          | 6380.78662109|139.73028754966|-50.47708073390
126.61253381164|-50.47478691984|5322609900287351040| 8.72286614449240050e-01|-5.202714835682559880e+00| 5.987175923172589620e+00|                        | 212|16.2629050| 1.267382600e+00| 1.00000|UBC_247          | 6138.50976562|126.61256900957|-50.47481269795
139.98324229229|-50.46543825166|5313626890296465408| 6.67915296860941976e-01|-8.144525686059779446e+00| 6.824909049500609726e+00|                        | 354|15.9638950| 1.224879300e+00| 1.00000|UBC_486          | 6074.99951172|139.98329738157|-50.46546763667
139.49619053221|-50.45317840005|5313635613360735104| 6.48885124661610968e-01|-8.195859966099430238e+00| 6.947073652327089732e+00|                        | 351|12.6563610| 5.599556000e-01| 1.00000|UBC_486          | 7617.91894531|139.49624595435|-50.45320831105
139.70552107190|-50.43520869188|5313640805990307712| 6.41682495526250007e-01|-8.174879561288090457e+00| 6.943101465311450227e+00|                        | 355|14.5877430| 9.495134400e-01| 1.00000|UBC_486          | 5807.22021484|139.70557633119|-50.43523858578
139.88028713071|-50.42898167002|5313629845233790592| 6.83062763101770054e-01|-8.450113157630479321e+00| 6.918952539241759681e+00|                        | 334|16.1606730| 1.259136200e+00| 1.00000|UBC_486          | 6037.88916016|139.88034424296|-50.42901145994
145.01969177674|-50.41924364433|5408909468451444864| 4.56605103386004019e-01|-5.101148127817070055e+00| 2.533107793824609821e+00|                        | 319|15.6951160| 1.080090500e+00| 0.80000|NGC_2972         | 6541.95300000|145.01972624705|-50.41925455076
139.74014865610|-50.40895887043|5313629467276656384| 6.82334076199204054e-01|-8.370702532279679531e+00| 6.704606146224890040e+00|                        | 352|16.9509560| 1.580946000e+00| 1.00000|UBC_486          | 5999.14013672|139.74020520772|-50.40898773747
145.05418096887|-50.40832681377|5408906650952911104| 4.77457868968853005e-01|-5.081450684896529957e+00| 2.493556249274010206e+00|                        | 349|15.9294370| 1.126467700e+00| 0.90000|NGC_2972         | 5547.87500000|145.05421529817|-50.40833754991
132.84794890798|-50.40554062714|5324900762821722880|-2.63713802902593997e-02|-4.733302834910870338e+00| 4.428441799059870121e+00|                        | 213|17.8568920| 1.791359000e+00| 0.80000|ESO_211_03       | 5017.35200000|132.84798088339|-50.40555969403
132.90889171966|-50.40097682378|5324900457890949504| 2.23069597041777007e-01|-4.438975361349170257e+00| 4.045127825535810295e+00|                        | 219|14.7374450| 2.114608800e+00| 0.70000|ESO_211_03       | 4458.75340000|132.90892170387|-50.40099424030
145.08505546837|-50.40073022006|5408930084295736064| 5.03663053447152009e-01|-5.042708971229100001e+00| 2.477103699057579878e+00|                        | 311|15.8510590| 1.173424700e+00| 0.90000|NGC_2972         | 5976.04900000|145.08508953048|-50.40074088536
132.96471638648|-50.39894754691|5324900320452034944| 7.90603594752074951e-02|-4.878124670168659804e+00| 4.645988158414399827e+00|                        | 228|16.5980300| 2.277411500e+00| 0.80000|ESO_211_03       | 4310.22660000|132.96474933563|-50.39896755046
145.08561287404|-50.39288348487|5408930084295902976| 4.32774490015313984e-01|-5.062106653323080074e+00| 2.504035059121799911e+00|                        | 317|13.8417690| 6.984005000e-01| 1.00000|NGC_2972         | 5164.60100000|145.08564706152|-50.39289426612
144.99114322607|-50.39266059056|5408909743329145088| 4.93014892624209000e-01|-4.955063841915349876e+00| 2.511340902037459966e+00|                        | 342|16.4881000| 1.182095500e+00| 0.90000|NGC_2972         | 5959.10000000|144.99117669046|-50.39267140328
145.01447564708|-50.38751460966|5408909674609674112| 5.30125772879141977e-01|-5.169619469524150190e+00| 2.546961625763660031e+00|                        | 348|17.3739970| 1.468183500e+00| 0.80000|NGC_2972         | 5119.74760000|145.01451055670|-50.38752557574
145.09834055834|-50.38541603999|5408930114346978688| 4.53987765210192018e-01|-5.042756927447720194e+00| 2.522819579270540125e+00|                        | 328|17.2703080| 1.354702000e+00| 1.00000|NGC_2972         | 5749.09770000|145.09837460977|-50.38542690213
145.09848131100|-50.38354138090|5408930118655485696| 4.66831396061510973e-01|-5.021663706359020374e+00| 2.416315009845749984e+00|                        | 330|13.2154590| 6.235637700e-01| 1.00000|NGC_2972         | 7677.51500000|145.09851521866|-50.38355178448
145.05906235732|-50.38280638865|5408930153015214336| 4.23754571619262999e-01|-4.929128353683729813e+00| 2.472527778694479927e+00|                        | 332|16.7568510| 1.286863300e+00| 0.80000|NGC_2972         | 6205.39450000|145.05909563964|-50.38281703425
145.05184199107|-50.38252097743|5408909640250153728| 4.89482254406043982e-01|-5.135298243228509918e+00| 2.441873346549690016e+00|                        | 357|16.3223080| 1.205848700e+00| 0.90000|NGC_2972         | 5962.70500000|145.05187666527|-50.38253149104
132.83072824518|-50.38180865955|5324900938927227904|-3.37490112907887982e-02|-4.719319119063840162e+00| 4.451891173249800104e+00|                        | 219|16.8512780| 1.680286400e+00| 0.90000|ESO_211_03       | 6298.87100000|132.83076011016|-50.38182782741
